iteration,validation_auc,validation_average_precision,validation_binary_logloss
485,0.9207923651160069,0.567579827105811,0.17941731478715076
486,0.9208062193299696,0.5676745332935027,0.17931689637485035
487,0.920753381164152,0.5679148598471496,0.17907194713903818
488,0.9207341966326397,0.5678632321076054,0.17900820893216
489,0.9206442768272864,0.568286468988365,0.17879948466538767
490,0.9206528968000793,0.5683121050853895,0.1786983005914045
491,0.920687603431507,0.5684834437757178,0.17861140472610118
492,0.9207921691201922,0.5686159192359491,0.17842673732515382
493,0.9207796945630431,0.5687752171827507,0.17829861549719225
494,0.9207963004045223,0.5687906416594314,0.17823231948625903
495,0.920895316721512,0.5686096562367143,0.1751102767453069
496,0.9209493462344389,0.5686573685545107,0.17495568625565125
497,0.92094342408639,0.5687307640873934,0.17461405035836458
498,0.9208781766953613,0.5686196072646439,0.1745251663264554
499,0.9208196969245236,0.5684339048723285,0.17449538881585272
500,0.920811584235016,0.5685082274231962,0.1743051989897167
501,0.9207880762664141,0.5683462364012815,0.17419608233588724
502,0.9208265875224806,0.5683554151961482,0.17414708867977607
503,0.9208536272588028,0.5685156361117013,0.17401720280449096
504,0.9208914851954869,0.5686160820053151,0.1739320069353273
505,0.920875451969231,0.5685125691482203,0.1738151522046701
506,0.9208276789501548,0.568609847000731,0.1736728885624715
507,0.9208805132729173,0.5687554074809659,0.1735857600194686
508,0.9209336780984262,0.5688675938997898,0.17335355929192242
509,0.9210069805331346,0.569161149345571,0.17227267900874818
510,0.92108334588283,0.5699347532144624,0.17101521738002157
511,0.9210852328229288,0.5700457794343299,0.1708184517391534
512,0.9211516946193976,0.5702091623097658,0.17059013876769777
513,0.9211695148663172,0.5702091394787387,0.17053572102334766
514,0.9211474211420255,0.5704210272213786,0.17039667597419297
515,0.921104559547483,0.5705633033729054,0.17024942592446926
516,0.921096804262108,0.5706820958758582,0.17012371629038883
517,0.9211053358446315,0.5707931107800869,0.16991610911483934
518,0.921074741282258,0.5707010887985722,0.16976794617069718
519,0.9210891373670025,0.570663098518319,0.169709586679668
520,0.9210863280936581,0.5708874066714833,0.16964804313308773
521,0.9210509950442343,0.5707901670818359,0.16953497213244267
522,0.9211021192074369,0.570924465189806,0.16939539663085793
523,0.9210707176034733,0.5709691049319506,0.1692493065261827
524,0.9211188019100199,0.5710016728420143,0.16923112533114137
525,0.9211569519188986,0.5709741226463505,0.16918878633176868
526,0.9212284096871154,0.5712877830720497,0.16668023065048118
527,0.9212177144645196,0.571253467479621,0.16668988731559778
528,0.9212943642002992,0.5714316416151421,0.16617134660075641
529,0.9212506648197251,0.571600301824431,0.16608505037716942
530,0.9213596346496589,0.5718240690056132,0.165874583374943
531,0.9214235869310883,0.5719285825519435,0.16566853474929102
532,0.9213827775280177,0.5719060809042515,0.16559846262677969
533,0.921392131524352,0.5719548681718689,0.16552265519667134
534,0.9213767746758097,0.5718595262286573,0.16541309936590684
535,0.9213968969127885,0.572079329506246,0.16528398152314389
536,0.9214042794218099,0.5720820099166547,0.1652532337599729
537,0.921350872483824,0.5720798793027922,0.1652071776413376
538,0.9213899870995554,0.572055203061803,0.16504083519176999
539,0.9214014855206862,0.5722683302773237,0.1647689374508187
540,0.9214105051712189,0.5722582015025418,0.16464522950286317
541,0.9214205509174875,0.5721821544998279,0.16440854169765182
542,0.9214655338784953,0.572414946728038,0.16436132566881276
543,0.9215556727379944,0.572710693084213,0.1641634141453512
544,0.9215594005015295,0.5728000112723579,0.164017141271991
545,0.92154420121825,0.5728753958628744,0.16399149602067248
546,0.9216456694044515,0.5735666137644417,0.1620894598056906
547,0.9215493355399849,0.5736789264779575,0.16205775265653555
548,0.921535477482967,0.5737601538205427,0.16201815252392168
549,0.9215683932506759,0.5739109049170203,0.1618791289620716
550,0.9215774667039812,0.5739808888402046,0.16181226486717534
551,0.921590679127727,0.5738894671918744,0.1617113616313008
552,0.9215704339129821,0.5737361855325233,0.16158998020697413
553,0.9216096215467622,0.5737554133085976,0.16081586305025056
554,0.9215522946924818,0.5735345745214444,0.1607296684973457
555,0.9215102439825845,0.5734992104552662,0.16072815197408918
556,0.9214930194092196,0.5735013474481906,0.16061897482678167
557,0.9215138526114086,0.5735512743363185,0.1605029673309683
558,0.9215217616189912,0.573629098498416,0.16035792815742664
559,0.9215810868619709,0.5736467295269876,0.1602254045186473
560,0.9215927005747574,0.5737107686568106,0.16024426398771305
561,0.9216325069404232,0.5739565385179182,0.16005642326659256
562,0.9216621906987166,0.5741793275705305,0.1599065681966521
563,0.9216298706045624,0.5741382593513159,0.15982753286973359
564,0.92163717625248,0.5741279431249522,0.15977614370855467
565,0.9216055325360393,0.5740928735751942,0.15971185568873736
566,0.9214998293030175,0.5742101697653942,0.15961076079263842
567,0.9214889342415518,0.5742327310930624,0.1595822309280242
568,0.9215174228096809,0.574292145296496,0.15944026391231841
569,0.9214956250006389,0.5742797429887577,0.1595436550616166
570,0.9214066236854762,0.5743491456781744,0.1594307725574239
571,0.9213794763436087,0.574416509125113,0.15927776001338798
572,0.9213795954783197,0.5746025083195958,0.1592100161346313
573,0.9214327987343804,0.5746830350908628,0.15906951767396446
574,0.9214588085319115,0.5747767966775035,0.15897307759934973
575,0.9214411112627581,0.5748560026008128,0.15888489150842322
576,0.9214745304706968,0.5748927280928451,0.15883914012839828
577,0.9214746765067942,0.5748896027095493,0.15876544613553065
578,0.9215819438632784,0.5750411419631332,0.15861168406331178
579,0.9215695576963986,0.5751228123763967,0.15846995428117625
580,0.9215785466024898,0.5751430202195819,0.15840800312846345
581,0.921559250622377,0.5751416923622663,0.15830432030788585
582,0.9216130303367164,0.5751886786729707,0.15818008868209793
583,0.921579941631524,0.5752848275889171,0.1581310230004472
584,0.9215216040537284,0.575326418297033,0.1580602857378244
585,0.9215394166145375,0.5753641421652955,0.157885354376266
586,0.9215310310681113,0.5753858585608436,0.15789088411540841
587,0.9214732084597113,0.5754397570286568,0.15770995693641948
588,0.9215645156079884,0.5757780815883039,0.1569549019931376
589,0.9216433174546748,0.5759116255575919,0.15681823207356066
590,0.921647291173742,0.5759462077885392,0.156729366904947
591,0.9216679937120545,0.5761031303400824,0.15658918828513277
592,0.9215925660678257,0.5761025536591622,0.15660349559210535
593,0.9215812751716752,0.5761927410216395,0.15653105495741734
594,0.9215874855488635,0.5762308365311255,0.15647000463703753
595,0.9215419760892946,0.576352988997178,0.1563455190211524
596,0.9215123538198843,0.5763450806742749,0.1564085414417003
597,0.9215604496555966,0.5763063300731149,0.15632580409849942
598,0.9214983535698243,0.576362230468097,0.1562502731855204
599,0.9214602150901113,0.576327718481223,0.15618205888078351
600,0.9215454194667455,0.5764245581406547,0.15593224295675004
601,0.9215408885046756,0.5765000763402156,0.15592499442415328
602,0.9216065432595545,0.5765826690356185,0.15578854058826433
603,0.9216439400296157,0.576602740138816,0.15574670371962987
604,0.9216540895383745,0.5766221724515719,0.15565156085257903
605,0.9216494817152008,0.5766622681552356,0.15561939548073925
606,0.9216663181399914,0.5767082023705965,0.15544326444243547
607,0.9216733278726593,0.5767490086261674,0.1555269591599018
608,0.9216918321834028,0.5768054713710355,0.15516520191237143
609,0.921647291173742,0.5769881138252392,0.15506081004747144
610,0.9215905446207954,0.5774052937186047,0.15490013606012484
611,0.9215776588567407,0.5774918492493282,0.15476713560901942
612,0.9215759141096841,0.5775464132906166,0.15462223097725222
613,0.9216399470952724,0.5776738423926302,0.15439566903237675
614,0.9216155321656456,0.5775740628713093,0.15426269306021345
615,0.9217013475880551,0.5777033419556541,0.15362915126858642
616,0.9217549889524077,0.5778936955835914,0.1534960598431038
617,0.9218050447462672,0.5780986246834577,0.15328711559977004
618,0.9217998873662012,0.5780714504175547,0.15330819794294553
619,0.9218862177580064,0.5783637206366273,0.15310890075353287
620,0.9219161974315494,0.5784271323584383,0.1530320952011449
621,0.9219347478589551,0.5784334949185229,0.15293966238160447
622,0.9218492898406784,0.5785572645737832,0.15285120100419178
623,0.921856111263642,0.5785680836454081,0.15283191974403434
624,0.921911616509762,0.5787519614587978,0.152688931907465
625,0.9219192027007086,0.578792323713919,0.15261160310125416
626,0.9219662685976298,0.5789948796059041,0.15253541277331176
627,0.92193736497954,0.5789983229590926,0.15247792314651376
628,0.9219366424851642,0.5790073222788075,0.1524344148458358
629,0.9219747809648773,0.5791465668293804,0.15231697035004527
630,0.92193655793795,0.579047985483663,0.15240297926509533
631,0.9218519761362567,0.5789204428332066,0.1523775164566262
632,0.9220325651427255,0.5793004597095333,0.15104245884951586
633,0.9220441942277326,0.5793717286847578,0.15113457864426894
634,0.9220745851081811,0.5794886364713782,0.1510277334745098
635,0.9221323462276981,0.5796122258726406,0.1509492702196679
636,0.9221229768591431,0.5795980363058802,0.15086372937669518
637,0.9221321656041042,0.5796501396038409,0.15078781402770003
638,0.9221750810014193,0.5797498057088034,0.15050643403209804
639,0.9221681827173519,0.5797382707882267,0.1504648438041374
640,0.9222287069935511,0.5797673741710501,0.1503593969476877
641,0.9222552010160362,0.5798475783574898,0.15030811109335004
642,0.9222844620382585,0.5799803742601903,0.1501768684545753
643,0.9222809494858142,0.580059480144344,0.1501345651293482
644,0.9222710882061947,0.5800897500495817,0.15005902917804845
645,0.9222678600398345,0.5801539038935358,0.14994032256965
646,0.9223715571980466,0.5803930756046095,0.14954042985311797
647,0.9223965562720624,0.5804077676692557,0.14943170101471331
648,0.9223797083181062,0.5803102497916005,0.1492715102703331
649,0.9224571804676965,0.5805269409054578,0.14873276169756752
650,0.9224492176573413,0.5807498937908631,0.1485572814511491
651,0.922457572459326,0.5807555150687305,0.14851436295322912
652,0.9225146764164055,0.5811244542735668,0.1483730519819632
653,0.9225323583133381,0.5812119014501375,0.14831443505299288
654,0.9225774796243328,0.5813093582129273,0.14825393292218175
655,0.922559132878852,0.5813213286170538,0.14822342937414634
656,0.9226507935882068,0.5813883293466521,0.14807579062167064
657,0.9226627070592981,0.5814000141807374,0.14804465943763956
658,0.9226517543520044,0.5813298810442785,0.1480271293998565
659,0.9226445063499147,0.5814140726518338,0.14799329758446397
660,0.9226144805597093,0.5814223305309822,0.14791274680858132
661,0.9226471772732723,0.5815209954988473,0.14784264248937076
662,0.9226894086067634,0.5816092336290306,0.14769766553877953
663,0.9226763691205012,0.5815820175681944,0.14766847295968222
664,0.9227079974647211,0.5816146605467764,0.1476012155758655
665,0.9226889897137477,0.5815691815797763,0.14747420452497215
666,0.9226936129091421,0.5815173556372022,0.1474100260196521
667,0.9227203836316009,0.5815060051656109,0.147336967138113
668,0.9227225895452804,0.581576145307639,0.14726692890358845
669,0.9228088622912576,0.5819187950250699,0.14710089571392002
670,0.9228341572805232,0.5820502015995104,0.14691230151188878
671,0.9228010301447789,0.5820173826093542,0.14685430202838728
672,0.9228103572397268,0.5820945497599407,0.1467681048973916
673,0.9228812116482787,0.5822671670768864,0.14669052359151122
674,0.9228810118094088,0.5822786138904772,0.14662228182141565
675,0.9229023215504416,0.5822816822440666,0.14659040448746857
676,0.9229590527311675,0.5823217863519583,0.1464765072960219
677,0.9229383463497997,0.5823881286184188,0.1464130901571956
678,0.9228954732260917,0.5823265841182023,0.14633124932435126
679,0.9229023061782208,0.582467384651098,0.14620460290137252
680,0.9228506170859052,0.5825073975606457,0.1461214791938866
681,0.922873218093482,0.5825224350318459,0.14612116477629228
682,0.9228621846820293,0.5825898926327752,0.14603559861134038
683,0.9228022637654951,0.5826953268488898,0.14599308672045808
684,0.9228297492962194,0.5826271014046346,0.14597906907579158
685,0.9228680722425816,0.5826649258581345,0.14589099502089464
686,0.9228517046705241,0.5826634627063012,0.14590194357650257
687,0.9228167789849506,0.5827280282631782,0.1458121034153122
688,0.9228741596420037,0.5828560193208644,0.1457337170992543
689,0.9228994546312693,0.5830607774008525,0.1456155409249993
690,0.9229525656540055,0.5832623055358507,0.1455032670290423
691,0.9230326895116775,0.583457015755739,0.14537049459042445
692,0.923017951395021,0.5836170090277311,0.14524664086929637
693,0.9230124212386015,0.5836149740573168,0.1450973311260434
694,0.9230518702001346,0.5840231004213414,0.1435189949609482
695,0.9230512245668625,0.5841247984777052,0.1434618567927215
696,0.9230619005741825,0.5841322174197294,0.14335600807096183
697,0.9230792020086512,0.5842435392052672,0.14328354354921505
698,0.9230680456194325,0.5844321598896839,0.14320305087399185
699,0.9230725419940056,0.5845253279221831,0.1431344506445054
700,0.923105953515834,0.5845020843684604,0.14305106665998746
701,0.923176123860562,0.5843866250283453,0.14130038739394027
702,0.9231490687520191,0.584443667735677,0.14134295385488665
703,0.9231484884506853,0.5844755352710567,0.14125380193136775
704,0.9231488996575907,0.584492446908067,0.14126777270153143
705,0.9231403719181224,0.5845317411065759,0.14120567426740355
706,0.9231635685992539,0.5844937586133189,0.14117513976409662
707,0.9231788024700299,0.5845358333033737,0.1410987761830179
708,0.9231857468707596,0.5846080494845165,0.1404980817082499
709,0.9232032788885398,0.5846932223985235,0.14047830549669946
710,0.9232101233698345,0.5846643018389437,0.1404282805551015
711,0.9232606864469793,0.5846813351246751,0.14030943760532164
712,0.9232394151364985,0.5847776683301719,0.14028654064967166
713,0.9232033403774229,0.5847097502949069,0.1402591349631444
714,0.9231606401911985,0.584754847311666,0.14022689090598264
715,0.9231429736664866,0.5847559157496608,0.14017215073475442
716,0.9231385733682932,0.584755886287771,0.14006439955489133
717,0.9231821113405492,0.5848491722757743,0.14002637853995653
718,0.9232325014802103,0.584954478905222,0.13993361273191607
719,0.9232389962434827,0.5850587435449524,0.1397769511097044
720,0.9232946283104241,0.5854010684209394,0.13921125443593058
721,0.9232728574027684,0.5854283520629249,0.1391534121004644
722,0.9232636763439177,0.5855289294145505,0.13909410611707365
723,0.9232767119871248,0.5855699776964769,0.13904527540513112
724,0.9232581577166639,0.5855925546953438,0.13903037422958853
725,0.9232620968482343,0.5856615219297884,0.1389756134368009
726,0.9232470935607696,0.585519110109997,0.13885662733510415
727,0.9232006848262861,0.5855558580589771,0.13892025256300497
728,0.9232766620274073,0.5856409443921252,0.1387876897742304
729,0.9232766927718489,0.5856325733525349,0.13883430708109845
730,0.9233574699489033,0.5858335428974343,0.13871717447026444
731,0.9233467747263074,0.5859144082835936,0.1386302478247996
732,0.923326418062962,0.5859550205912372,0.1385534694891972
733,0.9233254342408331,0.5859729761397455,0.13846575709715392
734,0.9233711627545479,0.5860182429005469,0.13826185546850123
735,0.9233491266760842,0.5859512086133902,0.13822559651181437
736,0.9233579657030229,0.5859516680547602,0.13819350530115035
737,0.9233906393582547,0.5860222472785385,0.13814639445573076
738,0.9234149543684466,0.5861279293284506,0.13804002397961404
739,0.9234210917275862,0.5861288957984079,0.13808486294783373
740,0.9234348806096107,0.58618361141732,0.1380012305926527
741,0.9233984522894575,0.5862448801109628,0.1379212663886559
742,0.9233692796575045,0.5861750137524759,0.13790018399797382
743,0.9233427126169708,0.5860693554467166,0.1378201223007736
744,0.9233504948037321,0.5860999188296716,0.13778452857462584
745,0.9233177596596173,0.5859808520796439,0.1377344966749035
746,0.923399693596284,0.5860652473378188,0.13762520436616532
747,0.9234239778620345,0.5861574265909026,0.13753211422024952
748,0.9234018264919149,0.5862842662449641,0.13749589638318943
749,0.9233490882455322,0.5862937345903539,0.13745420870746022
750,0.9233896709083466,0.5862769397810644,0.13738594087875722
751,0.9233763393498898,0.5863280045588698,0.137334669436249
752,0.9233589841126484,0.5863190326554921,0.13728853939941155
753,0.923376281704062,0.5863284604796772,0.13724813944613587
754,0.9233580617794026,0.5864009559408144,0.13719535741352315
755,0.9233142355780073,0.5861373451652981,0.13705646734234567
756,0.9233151041084804,0.5862307992744016,0.136988374225966
757,0.9233261221477123,0.5861194583302783,0.13692066347519333
758,0.9233381009507419,0.5862733899550926,0.1368287164974322
759,0.9233345807121871,0.5862470295812716,0.13675938627417727
760,0.9233703710851786,0.5863102606764103,0.1367279323212625
761,0.9233307991458795,0.5861876230056695,0.13670730580557758
762,0.9233127137281517,0.586056595576943,0.13669792995248348
763,0.9232774729120525,0.5860775997929896,0.13635685481063933
764,0.923253184803247,0.5861006219301814,0.13629048213964115
765,0.9232260413044346,0.5860505233924821,0.1362672660689494
766,0.9233094317590188,0.5860948113978953,0.13622775117579675
767,0.9232962846672113,0.5859939447648163,0.13616284426315395
768,0.9234532119828706,0.5860136279283438,0.13417939782809343
769,0.9233970841618095,0.5860728151899165,0.13410678942343232
770,0.923360406043069,0.5860652735529381,0.1340259035158818
771,0.9233384045521019,0.5860769197698431,0.13397649720895505
772,0.9233401877297105,0.5860863151195917,0.13395293584085857
773,0.9233730458515914,0.5861975152510195,0.13388148086862325
774,0.9233802016203566,0.5863730876636065,0.13388945312097705
775,0.9233548259269321,0.5863268051562349,0.13388100230153913
776,0.9233462328555255,0.5863700029475495,0.1337240129208837
777,0.9233848017574199,0.5863994560785408,0.13368414991886152
778,0.9233719851683587,0.5863579989685876,0.1335916669783372
779,0.9233488115455585,0.5863750823076646,0.1335027533011737
780,0.9233834413158823,0.5864346989647645,0.1333648593771446
781,0.9233936215690827,0.5864462926980145,0.13332320393907723
782,0.9233668662188447,0.5863966678281978,0.13326573508848982
783,0.9233632422177998,0.5864522809853572,0.13315479785432582
784,0.9234217681052997,0.5864370394856078,0.1331006569905668
785,0.9234510099122463,0.5864795460234543,0.13304506401020014
786,0.9233840562047129,0.5866229904511433,0.13283828372111614
787,0.9233535077590016,0.5866813269457468,0.13279593647949597
788,0.9233329743151174,0.58688771462075,0.13250631581361277
789,0.9233506523689948,0.5869041640255626,0.13248263628884455
790,0.923333047333166,0.5868880533971986,0.1323743925916889
791,0.9233503026509725,0.5869039220818285,0.1322846141092133
792,0.9232991362141628,0.5869133067295856,0.13219180703960928
793,0.9233087822826916,0.5869998360340877,0.13216764255565136
794,0.923297691225411,0.5868236082455598,0.13206313299074052
795,0.9233040284234206,0.5868665604636982,0.1319855757724446
796,0.9233392077506368,0.5868851105860329,0.13187350717645036
797,0.9233499029732327,0.586980920843348,0.13180212456501006
798,0.9233517860702761,0.5869351374880103,0.1317438196944845
799,0.9233682305034374,0.5871819460446431,0.1316635215569815
800,0.9233710474628922,0.5872970434996071,0.13155740622351797
801,0.9233861621989574,0.5873217053001669,0.1315216135383885
802,0.9233877224793648,0.5873255689254847,0.13148431601826946
803,0.9233554907754801,0.5874219421854087,0.13141440884095498
804,0.9233470821707227,0.587513975354279,0.131300555609835
805,0.9233479737595269,0.5875566386857844,0.13126948336629518
806,0.9232768657093324,0.5874558956046968,0.1311160712578035
807,0.9232726037611259,0.58745644531574,0.1310995004024765
808,0.9232839100294971,0.5874894464583176,0.13108382567811339
809,0.9232942478479602,0.5875897679068807,0.13104901292038906
810,0.923228708384737,0.5875329466453362,0.13110207760659665
811,0.9232302148623719,0.5877185823082008,0.13095670020122038
812,0.9232244387504202,0.5875844041761125,0.13065459633899626
813,0.9231537419071311,0.587520247619483,0.13056449144435045
814,0.9231628960645955,0.5876084467657419,0.1305240510307114
815,0.9231608707745099,0.5875794200535598,0.13047740401361377
816,0.9231455600426299,0.5876709011407075,0.1304231257502002
817,0.9231734875247012,0.5877078257213495,0.13022819204327388
818,0.9231430889581422,0.5877104964348268,0.13016253577688683
819,0.9231535151668748,0.5876359633873753,0.13013316937279884
820,0.9231570008179328,0.5876417747910445,0.1301033903244153
821,0.9231679727405024,0.5876885295829555,0.12999858358362668
822,0.92318142343367,0.5877543219273231,0.1299146603279758
823,0.9231505752296538,0.5877104328093307,0.12978051615552383
824,0.9231231281294815,0.5877227211957156,0.12970834340746282
825,0.9231070756879497,0.5877513234562927,0.12966044760895995
826,0.9231032211035934,0.5878848857824597,0.12959097079025875
827,0.923105569210315,0.5879010355156367,0.12951671421015468
828,0.923125376316768,0.5878918094383466,0.12947579169870913
829,0.9230799898349653,0.5879906184593183,0.12939720912260877
830,0.9231265676638772,0.5881788685722357,0.12929083102852829
831,0.9231449643690753,0.5882779018866798,0.12918955701690613
832,0.9231409791208426,0.5882498319741447,0.1292388456557403
833,0.9231014532982057,0.5882429218245595,0.12913400572234474
834,0.9230733490355957,0.588169918406248,0.12906459649605598
835,0.9230983942262738,0.5883302101701385,0.1289704996044259
836,0.9230721115718242,0.5883316873381484,0.12893945231411452
837,0.9230324358700349,0.5883415423168921,0.12885225602070965
838,0.9230516703612647,0.5883999970070221,0.1287340466725427
839,0.9230103882624056,0.5883020939773049,0.12872195020027563
840,0.9230048581059861,0.5882537289535915,0.1288513730470089
841,0.9230831488263321,0.5883632212836918,0.12876687373314555
842,0.9231339232715123,0.5885062627519412,0.12867982510406642
843,0.9231203073269715,0.5884528556911705,0.1286764067222208
844,0.9231573851234519,0.5885331677829243,0.1285877508105333
845,0.9231548179625845,0.588623451867424,0.1285049173424952
846,0.9231682917140832,0.5886765036863975,0.1284231317344084
847,0.9232727959138854,0.5890065548255685,0.1280397885833964
848,0.9232790946813431,0.589017330286739,0.12802638320221402
849,0.9233468362151904,0.5891970824052625,0.12796462722103633
850,0.923325188285301,0.5892958140844897,0.12791015899125865
851,0.9233178941665489,0.5894350848222485,0.12774892878139454
852,0.9233212376245649,0.589417623455965,0.1276831812598756
853,0.9233383430632189,0.5895332556200671,0.1276427289724693
854,0.9233433351919117,0.5895741622483803,0.12760582187581976
855,0.9233446764181733,0.5897296922773907,0.1274913888087339
856,0.923312256404584,0.5897774669115383,0.12742824918317888
857,0.9233294310182315,0.5897683577827317,0.1272929391051251
858,0.9233332356428704,0.5897538407330042,0.12725394225140615
859,0.9234082482371387,0.5899395238903313,0.12718507933251733
860,0.9233782147608229,0.5899058800086715,0.12712662592792748
861,0.923411518677106,0.5900575238251244,0.12707294275777534
862,0.9234159381905754,0.5900641928432021,0.12703694345880623
863,0.923413935958821,0.5900319084938691,0.1270175441686224
864,0.9233781340566639,0.5900228707100139,0.12689563559576802
865,0.9233873881335632,0.5901050350452193,0.12689633770512943
866,0.923382849485383,0.5902479157062847,0.126797866706947
867,0.923406703328952,0.5903691071565282,0.12673398737658642
868,0.9234088938704107,0.5904121762397071,0.12666561924128092
869,0.9234458294738491,0.5904707861271533,0.12659678630226737
870,0.9234239740189792,0.5903860478612174,0.1265634683645474
871,0.9234525087037706,0.5905471362351047,0.1265102739136747
872,0.9234444767184219,0.59060694266505,0.12644779289734254
873,0.923387584129378,0.5906360885041861,0.12641278702270864
874,0.9233997128115601,0.5906748750780095,0.12637161789439522
875,0.9234293312379152,0.5906380535166222,0.12632255677721763
876,0.9233736069376492,0.5906177544659549,0.1262815213071716
877,0.923383130028412,0.5911687644788274,0.12564631507209176
878,0.9234113457396225,0.5912188617906589,0.12559376950264026
879,0.9233998665337677,0.5911659945661765,0.12548694557967444
880,0.9234732035559728,0.5913859643189077,0.12544326587068738
881,0.9234886257364533,0.5914433768131865,0.12536609283821284
882,0.9234717893116626,0.5914917965021015,0.12532271121256497
883,0.9234862737866766,0.5916452258326055,0.12525004948659502
884,0.9236134596982145,0.5919852672536218,0.12452191842270469
885,0.923606922661335,0.5920785522442702,0.12451025918139491
886,0.9235833916344021,0.5921294713006634,0.1244984730444339
887,0.9236070225807701,0.5923934105902535,0.12410060812479849
888,0.9236348463003511,0.5926036352476124,0.12399787170532044
889,0.9236356033822237,0.5927090055648061,0.12393925123212422
890,0.923596404219278,0.5927568475083009,0.12390151249451256
891,0.9235807168679894,0.5927477333833938,0.12384140576161752
892,0.9235774810155187,0.5928244915340919,0.12385109697969225
893,0.9235896635004734,0.5928058850373394,0.12357831576177768
894,0.9236147048480964,0.5932389708915935,0.12306095960025204
895,0.9236342429406862,0.5932862734838373,0.12296488963264683
896,0.9236624317505103,0.5933254211723274,0.1229316334474588
897,0.9236321100450553,0.5933517475711476,0.12294117224256025
898,0.9235877381298229,0.5933170655346767,0.122908894914337
899,0.9235733228298023,0.5934531945396939,0.1228386339816663
900,0.9235444384269886,0.5934595988763381,0.12271987482771035
901,0.9235396077066138,0.593395459562416,0.12278716292176407
902,0.9235518824248932,0.593424509617771,0.1227018053874735
903,0.9235776539530023,0.5934559028311619,0.12264406216843099
904,0.9235573011327121,0.5934330541278149,0.12266279978116706
905,0.9235012655449757,0.5933669000986317,0.1226209300555227
906,0.9234887064406123,0.5933779685388502,0.12246732681456404
907,0.9235157692352656,0.5933664332555253,0.12243119090686563
908,0.923496396394049,0.5934212170404408,0.12239445127102735
909,0.9234879416726294,0.5933864265323882,0.12234096469238775
910,0.9234644260179171,0.593282601475113,0.12232651305093092
911,0.9234225751468899,0.5932667949392727,0.12231294086168967
912,0.9234475857500712,0.593455507456201,0.12219886386501165
913,0.92341814794731,0.5935427204671903,0.12200663439337332
914,0.9234057425651543,0.5935204519257103,0.12195757542686222
915,0.9234489769360503,0.5934849294226676,0.12190076118550833
916,0.9233808126661319,0.593363119319619,0.12186660950416202
917,0.9233995783046284,0.5932405152941378,0.12178863116010735
918,0.9233518744605456,0.593250853096023,0.12173772210516243
919,0.9233634228413937,0.5932730222953166,0.12168829480610502
920,0.9233404798019049,0.593254883674403,0.12164109508590454
921,0.923378376169141,0.5933344929024973,0.12163994306463162
922,0.9234453952086126,0.5932693863860281,0.1204554938891737
923,0.9235318677934596,0.5933419329791676,0.12031204879859568
924,0.9234913927361906,0.5933216104674891,0.12027432326419915
925,0.9234849402465254,0.5933253027883019,0.12021729997670114
926,0.9234700676229372,0.5931630830280955,0.120183947206776
927,0.9235153388130842,0.5932351195970813,0.1201072563730646
928,0.923535461050063,0.5933761807244234,0.12002575474089645
929,0.9234924841638649,0.5932872398242235,0.12010573033243871
930,0.9234817043940547,0.5933435258690003,0.12005799778001545
931,0.9234572817783175,0.5932519970862026,0.12002672357491992
932,0.9234582656004464,0.5932740550504741,0.12001546189539758
933,0.9234447918489476,0.5932107450644849,0.1200041645718739
934,0.9234880031615124,0.5933112942691722,0.11993579318504995
935,0.9234224905996756,0.5933241781170936,0.11991067015984548
936,0.9234393347105767,0.5934228474436253,0.11983170633344319
937,0.9234412523951169,0.5934541389926548,0.11977838825408056
938,0.9234341773305107,0.5934388308011441,0.11974371972534881
939,0.9234526547398678,0.5934667415040468,0.1196668945491595
940,0.9234109460618826,0.5934581694913038,0.11964905128667243
941,0.9234016650835969,0.5935433190879672,0.1195888834520407
942,0.9233913426373546,0.5936415217018752,0.11958580439693649
943,0.923365986159206,0.593602031408552,0.11957903526168706
944,0.9233271367142827,0.5936382060006217,0.11961637448546575
945,0.9232988133975268,0.5936015174092416,0.11954866026509954
946,0.9233287969141251,0.5937231746664048,0.11946931982327684
947,0.9233213144856687,0.5937751488472275,0.11945640205847954
948,0.9233498837579567,0.5939605269681931,0.11938792309063813
949,0.923366109136972,0.5939902819009673,0.11933767326440664
950,0.9233710551490026,0.5940100003404674,0.11929055811659166
951,0.9233750826708425,0.5940564716258666,0.11924151389879635
952,0.9233671890354807,0.5940736148373555,0.11918698110666744
953,0.9233339773525222,0.5940218074304827,0.11911305466937624
954,0.9232728766180444,0.5939531374269816,0.11907829033067016
955,0.9231785142408907,0.5938730467318413,0.11908503432255456
956,0.923244422637412,0.5938651650057984,0.11799722480139166
957,0.9232493071605595,0.5939596022386047,0.11791747604974848
958,0.9232922878898129,0.5941403938674916,0.11783076664219173
959,0.9232579309764075,0.5941618604591675,0.11775151369366936
960,0.9232950318312191,0.5940989801782423,0.11765418359912425
961,0.9233064802926324,0.5941113448274404,0.1175908562652468
962,0.9234394231008461,0.5943755332614443,0.11727776600566775
963,0.9234309606933161,0.5946561715495288,0.11683720527194079
964,0.923444115471234,0.5946662036169968,0.11679221122022548
965,0.9234289238740649,0.5947121563923551,0.11673264955134695
966,0.9234391848314243,0.5947916123040693,0.11661711633385491
967,0.9233715009434047,0.5949588015207045,0.1165708092716378
968,0.9233536883825956,0.5949176020162057,0.11656839630017064
969,0.9233547874963801,0.5948805890997115,0.11652023812076014
970,0.9233729228738253,0.5949258885904717,0.1164354605160296
