feature,importance_gain,importance_split
V114,102.92231774330139,9
V199,98.70682865381241,11
V269,93.5626573562622,4
V122,87.88919830322266,3
id_35,83.54964995384216,9
V117,68.3550033569336,1
V174,68.26501709222794,5
V193,67.95061826705933,6
V173,60.57360076904297,2
V250,55.978970646858215,10
V138,47.14784002304077,4
V247,42.29863154888153,6
V327,24.685649394989014,4
V334,18.979360342025757,2
V113,17.326935589313507,2
V191,16.963128626346588,3
V65,13.063300132751465,1
id_22,12.555840134620667,3
V252,4.6086039543151855,2
V155,2.6297260522842407,3
V196,1.4079400300979614,1
V194,0.5662170052528381,1
V1,0.0,0
V107,0.0,0
V14,0.0,0
V195,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
