feature,importance_gain,importance_split
V118,674.8943705037236,25
V302,669.7589729055762,55
V253,647.0959222912788,91
V71,615.1102028489113,54
id_21,609.282585080713,52
V161,588.855801217258,52
V171,585.50131964311,84
V158,584.7842193841934,54
V188,582.8912813216448,51
V213,582.3045226708055,83
V223,573.1906465217471,26
V116,568.8940771669149,49
V238,565.8526331782341,66
V182,563.030490681529,21
V146,553.4756984934211,32
V326,531.3548792302608,10
V299,529.3855613544583,47
V235,509.58866126835346,36
V101,503.2386939153075,57
V200,500.88661278039217,84
V121,495.9107527732849,7
V184,493.5934411659837,38
V106,489.4266182780266,23
V31,489.31273007392883,45
V176,477.50780069828033,43
V237,456.7935907691717,43
V246,455.1203827485442,46
V180,452.3241543583572,39
V227,437.2717385739088,34
V108,431.5944374129176,52
M1,389.0532321333885,21
V284,373.39308762550354,50
id_12,359.60355906933546,44
V21,357.0993234142661,43
V336,338.1949126943946,33
V104,330.68528386205435,23
V17,322.3993926271796,46
V98,295.429140612483,42
V297,294.5857863277197,34
V110,282.4588515609503,16
V16,276.520173586905,31
V197,269.32100009918213,5
V334,266.5447537302971,5
id_29,248.7136491239071,34
V330,247.72429791092873,8
V112,247.52522023022175,41
id_34,241.65009689331055,6
V183,239.87371203303337,17
V255,236.9545916430652,39
V153,227.18267890810966,5
V236,225.39780524373055,46
V186,217.77462305128574,25
V22,209.9702109247446,28
V120,208.58459949493408,5
V190,197.76973190158606,34
V32,196.7212729305029,16
V175,194.90288490056992,10
id_26,189.9628192782402,35
V249,183.3538559526205,28
V322,170.75332844257355,8
V240,164.1830597370863,12
V337,163.10450679808855,6
V226,159.90324249118567,55
V18,159.08780896663666,40
id_35,159.06686424463987,25
V250,126.09132757037878,31
V114,121.5862585902214,11
V179,116.6508636623621,13
V162,95.23216722905636,34
V122,92.60553050041199,10
id_36,89.89717371761799,19
V254,87.35729161649942,24
V185,82.67427388578653,13
V247,81.71636635065079,13
V269,64.97375952452421,5
id_22,63.818498611450195,2
V193,49.91068894416094,15
V111,46.773824989795685,7
V155,43.68780496716499,9
V119,38.988800048828125,2
V252,36.15592696517706,11
V1,25.62700080871582,1
V194,23.076659321784973,2
V191,22.089683309197426,7
V196,21.96835597604513,6
V138,20.881220012903214,3
id_23,18.95479917526245,3
V113,16.547013953328133,6
V167,15.804388865828514,17
V195,13.04588432610035,8
V65,4.266432017087936,2
V174,4.229559011757374,8
V328,1.212399959564209,1
V327,1.1063300371170044,1
V41,0.5294079780578613,1
V325,0.36087799072265625,1
V107,0.0,0
V117,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
