feature,importance_gain,importance_split
M1,380.465323895216,30
V200,349.91455072909594,79
V98,341.2886171191931,42
V116,341.1286344975233,49
V284,337.3893851339817,52
V168,335.73550579696894,30
V16,330.6687764823437,41
V142,318.7203154936433,27
V148,318.30703715980053,21
V167,305.1733809784055,17
V106,296.2349371314049,26
id_23,293.340416431427,4
V186,286.71529837697744,27
V191,285.6724852323532,6
V158,281.2095315307379,61
V182,277.5679587498307,20
V112,275.30166079849005,43
V198,268.72358636558056,51
V246,256.21136509627104,70
id_34,254.9070920944214,8
V103,254.7049327865243,46
V110,238.1122583448887,15
V240,224.24116990715265,21
V255,214.9969993159175,35
V153,208.43348564207554,7
V183,203.31963758915663,14
id_35,202.53670918941498,15
V199,187.18453765660524,33
V185,185.3740957081318,16
V114,185.2435412555933,14
V250,182.9914963170886,32
V328,167.9256935119629,2
id_22,161.1669131219387,4
V175,153.12132170796394,12
V249,144.59797228127718,18
V254,143.478883638978,39
V111,141.62685844302177,8
V174,139.8997595757246,12
V236,130.8285839408636,31
V122,129.82040095329285,7
V337,127.4238253980875,10
V193,105.08200047910213,16
V120,98.68807888031006,5
V237,91.86615667492151,30
V334,87.29146091639996,6
V322,86.05152174830437,6
V190,75.57009937614202,27
id_29,69.78527384996414,27
V327,62.39465248584747,3
V247,48.03239011019468,10
V138,34.997798919677734,1
V269,34.478100061416626,2
V14,34.0364990234375,1
V195,32.402698680758476,8
V252,20.347368240356445,8
V113,15.809029936790466,2
V119,13.531399726867676,1
V141,12.444398939609528,6
V194,11.610064178705215,2
V196,8.684277206659317,4
V197,6.476109981536865,1
V325,0.2291630059480667,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
