feature,importance_gain,importance_split
V128,12696.402104854584,286
V296,12582.499124526978,153
V282,12540.35408616066,275
V44,12335.461300373077,336
id_03,11919.107755184174,210
V131,11401.36808013916,347
V77,10900.469872236252,323
V139,10563.58644580841,108
V69,10533.843279838562,200
V11,10520.04703783989,246
V10,10494.529309511185,319
id_14,10457.752149105072,387
V262,10379.427697181702,88
V102,10260.259783029556,114
V59,10182.693793773651,54
V141,9756.165466070175,10
V306,9387.178715467453,355
V23,9382.305824518204,246
V129,9312.362717151642,259
D7,9265.841146945953,311
V267,8798.096142053604,163
V126,8502.057123422623,268
V157,8482.558293819427,6
V224,8269.282957315445,83
V7,8249.20844745636,182
V124,8206.128697872162,153
V96,8123.92729473114,168
V201,7980.021162748337,26
V29,7962.496100187302,192
V268,7939.921551942825,97
V66,7652.360959291458,233
V99,7641.123561859131,150
V26,7567.741582155228,233
V160,7504.966022491455,97
V257,7437.36536026001,46
V94,7406.461389541626,90
C3,7132.61678647995,78
V289,7026.092251062393,136
V152,6871.718779087067,116
V316,6560.407091617584,225
V169,6554.083346366882,62
V51,6420.79692530632,204
V244,6274.501224040985,31
V2,6186.029684305191,85
id_11,5925.67564368248,195
V324,5892.773226261139,8
V25,5755.993043422699,167
V335,5329.301983714104,38
V293,5240.798030376434,80
V162,5044.146389722824,9
V155,5003.078419446945,4
addr2,4983.333645820618,139
id_38,4973.769908905029,148
V52,4904.3646013736725,146
V319,4841.998398542404,150
V143,4650.343650817871,82
V137,4647.634738206863,148
V234,4614.327587842941,156
V164,4552.0577709674835,71
V150,4530.242636680603,58
V47,4525.006058216095,167
V3,4506.2823305130005,159
V6,4444.297050952911,116
V34,4406.401063919067,100
V217,4395.771101474762,25
V205,4372.420837163925,38
V300,4349.236132144928,114
V261,4218.125285387039,170
V135,4153.231988430023,144
V264,3891.832589149475,233
V266,3793.927433013916,103
V321,3788.4202148914337,135
V81,3751.115051984787,108
V207,3742.750864982605,66
V33,3701.047439098358,97
V273,3355.36021566391,55
V209,3355.129136800766,83
V277,3340.195420026779,172
V221,3337.4807369709015,174
V79,3327.2801189422607,107
V167,3279.202178955078,16
V270,3274.296304345131,106
V323,3269.9074664115906,28
V301,3227.902213573456,64
V42,3202.514815568924,61
V292,3162.975925683975,126
V263,3153.377817630768,98
V132,3047.723158121109,139
V298,3041.488288164139,59
V280,2935.013429045677,90
V265,2918.466021299362,116
V39,2770.6284708976746,107
V40,2693.0964806079865,88
V134,2616.4052517414093,101
V229,2597.8315296173096,106
id_16,2572.2497758865356,124
V163,2560.3868775367737,29
V333,2553.52752494812,28
V145,2489.4389646053314,45
V287,2470.78022480011,55
V43,2433.6257350444794,96
id_07,2427.0559747219086,108
V58,2424.774076938629,61
V222,2389.423618555069,120
V85,2366.115006685257,77
V64,2361.1401314735413,67
V73,2333.0156948566437,124
V125,2278.3267328739166,48
id_04,2230.295488357544,92
V271,2206.7183854579926,75
V231,2201.466010093689,15
V260,2110.310426235199,73
V50,2109.9398188591003,50
V166,2092.894900083542,56
V331,2090.386353969574,23
V63,2079.8606786727905,57
V206,2031.729250907898,42
V161,2025.5271692276,21
V275,2004.2867317199707,72
V274,1993.1856608390808,111
V332,1983.7014963626862,47
id_08,1958.368763923645,81
V216,1938.563823223114,48
V290,1937.8157334327698,65
V256,1928.464691877365,48
V288,1903.890095949173,58
V208,1867.5854766368866,73
V279,1857.6003606319427,46
V159,1809.93661570549,56
id_10,1795.6884155273438,79
V245,1787.534981250763,80
V95,1755.2026917934418,33
V60,1707.3119504451752,71
V177,1692.5306079387665,13
V100,1686.8442831039429,34
V295,1661.533572435379,40
V303,1657.1960258483887,61
V225,1654.1070725917816,22
V158,1622.165321111679,21
V219,1610.3758935928345,20
V46,1598.8806512355804,69
V251,1593.3717408180237,50
V72,1590.3742802143097,33
V9,1576.806953907013,59
V226,1575.7601356506348,10
V170,1559.7302298545837,37
V284,1557.264594078064,30
V123,1549.7259244918823,31
V276,1549.1509399414062,86
id_15,1546.5260751247406,40
V203,1546.3748540878296,111
V115,1528.3460223674774,51
id_32,1517.4916479587555,25
V204,1517.024692773819,67
V272,1479.8713076114655,42
V178,1465.8489367961884,19
V223,1458.789689540863,13
V80,1442.311405658722,72
V278,1428.6123485565186,75
V230,1424.890627861023,38
DeviceType,1413.22674202919,77
V220,1399.944575548172,62
V329,1395.53151845932,15
V105,1391.013780117035,41
V212,1369.7950627803802,54
id_37,1361.4176635742188,72
V259,1359.6033172607422,73
V215,1340.56387758255,76
V154,1339.5211324691772,8
V97,1334.2046132087708,46
V92,1301.069370508194,35
V210,1300.1574380397797,39
V339,1260.5663952827454,19
V202,1258.0398569107056,52
V214,1248.967226266861,67
V8,1146.1517264842987,49
V151,1140.8743686676025,37
id_25,1137.7217774391174,33
id_24,1135.6233983039856,21
V15,1112.8292772769928,51
V304,1063.4509708881378,51
V103,1059.2457842826843,23
V211,1014.1603195667267,25
V286,995.9657316207886,24
V228,994.9239046573639,24
V109,974.8807995319366,39
V140,968.0952370166779,33
V218,959.0946400165558,55
V233,948.5798351764679,26
V121,920.8774423599243,12
V93,911.8991684913635,40
V182,833.759204864502,9
V297,829.6887636184692,19
V180,818.9868879318237,24
V232,741.6356806755066,32
V84,733.6541819572449,29
V173,731.8419489860535,8
V248,715.4103529453278,33
V239,701.4879748821259,28
V144,681.9155814647675,33
V235,677.5746760368347,20
V118,662.185250043869,20
V253,658.387617111206,35
V57,655.8308401107788,33
V200,636.3166019916534,30
V184,632.0822813510895,13
V108,615.3260436058044,34
V168,603.3089327812195,10
V171,580.7606797218323,27
id_28,545.0197367668152,17
V101,535.7223174571991,24
V18,531.4740376472473,28
V106,517.8431227207184,13
V142,514.4124127626419,21
V338,509.2286856174469,12
V299,504.98322010040283,21
V17,504.17424845695496,34
V104,497.4387400150299,16
id_21,473.84083104133606,22
V336,460.50942516326904,22
V98,449.34638357162476,14
V181,430.2468385696411,16
V302,422.72856307029724,25
V192,421.529700756073,15
V242,398.67193055152893,33
V21,397.7339391708374,18
V112,383.6479902267456,17
V238,371.3959472179413,23
V32,352.9774556159973,15
id_26,352.7474191188812,20
V188,342.16545820236206,21
V246,337.26159715652466,23
id_29,332.0109438896179,10
V147,326.88306879997253,25
V172,326.3470039367676,5
V146,317.1174809932709,19
V213,314.2938301563263,24
V176,284.18029856681824,17
V114,283.94745111465454,7
V16,267.16491961479187,16
V175,262.20546984672546,7
V334,256.57438611984253,4
V71,251.87481021881104,18
id_12,251.66211915016174,15
V31,245.15483713150024,12
V240,244.32134294509888,9
V22,224.65442991256714,11
V116,222.82817792892456,20
V327,222.09326720237732,5
V153,218.1273431777954,2
V322,215.70662140846252,8
id_36,213.86535120010376,7
V330,204.85079956054688,2
V236,201.2830104827881,14
V250,200.10521745681763,10
V255,194.51373934745789,22
V183,193.11093711853027,6
V190,191.1974470615387,16
M1,186.7830572128296,8
V326,175.58434772491455,6
V186,171.485089302063,18
V237,168.16660261154175,12
V122,164.4100832939148,5
id_35,161.97140884399414,7
id_22,157.5780029296875,1
V198,151.25707864761353,5
V199,149.05591917037964,9
V148,146.98188877105713,10
V179,140.15049362182617,5
V185,139.73729133605957,6
V120,136.1868190765381,6
V337,133.80618000030518,5
V197,133.70841002464294,3
V254,132.05981731414795,8
id_23,114.18599915504456,5
V110,106.56729769706726,7
id_34,98.46863174438477,3
V247,88.53074026107788,3
V249,80.36614990234375,10
V227,75.87562990188599,4
V174,68.87001848220825,4
V191,67.04488849639893,5
V119,66.99270057678223,3
V252,56.71550989151001,4
V196,52.62028980255127,2
V111,45.210779666900635,4
V193,39.167409896850586,5
V195,35.467859745025635,4
V194,31.183700561523438,1
V269,26.565970420837402,3
V1,22.083799362182617,1
V113,16.62097978591919,2
V138,9.020149946212769,2
V107,0.0,0
V117,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V328,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
