feature,importance_gain,importance_split
V108,109.56921243667603,3
V198,102.10887077450752,26
V16,101.24903979897499,12
V191,99.07354950904846,7
V255,97.84232527017593,14
id_29,94.94931736588478,12
V173,81.31657195091248,3
V330,81.30114781856537,4
V183,76.9406543970108,7
V119,73.61210060119629,3
id_22,63.20795011520386,3
V32,60.768990993499756,6
V122,57.27309989929199,2
V155,57.11736023426056,7
V142,55.03539043664932,6
V182,54.71974438428879,7
V117,53.7814998626709,2
id_35,52.19728857278824,7
id_27,35.641300201416016,1
V148,34.98365014791489,4
V325,34.88079833984375,1
V252,34.467586904764175,8
V195,29.027202129364014,10
V167,23.434248685836792,9
V112,12.23323392868042,5
V327,8.568018138408661,4
V197,8.156789779663086,2
V174,6.994203209877014,3
V113,5.765769958496094,1
V194,3.7287060618400574,3
V111,1.9201899766921997,1
V141,0.4899590015411377,1
V1,0.0,0
V107,0.0,0
V120,0.0,0
V14,0.0,0
V153,0.0,0
V240,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V328,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
