feature,importance_gain,importance_split
V33,3522.633157685399,209
V203,3463.1946108080447,329
V231,3395.5475032627583,35
V331,3389.0703723952174,61
V159,3342.94627404958,154
V209,3293.4829374700785,162
V293,3256.9526360705495,125
V288,3075.644863240421,134
V134,3013.127028375864,328
V177,2986.3945231735706,23
V201,2984.7351454868913,58
V277,2969.900853931904,426
V262,2891.015765056014,225
V332,2821.4913886711,116
V151,2806.0567558184266,77
V164,2769.967777788639,180
V270,2735.6258740648627,255
V301,2728.410466723144,154
V39,2611.257662214339,259
V58,2597.904696151614,141
V43,2584.7038840949535,236
V230,2578.525456815958,112
id_04,2540.149830594659,182
V290,2539.9779434129596,185
V245,2525.827212870121,220
V268,2485.116799969226,199
V115,2471.5560385137796,95
V200,2460.7679555639625,74
V272,2420.831923365593,128
V73,2418.7042244002223,302
id_07,2408.937828294933,170
V220,2393.218882225454,109
V274,2305.441458888352,341
V225,2302.882069207728,48
V286,2296.852701202035,83
V154,2223.0800827145576,31
id_15,2201.216409191489,64
id_16,2190.3703959807754,297
V259,2175.924454987049,179
V9,2163.55205501616,172
V46,2107.2617397904396,183
id_37,2064.5074966549873,274
V295,2056.0167880430818,124
V219,2023.0822295472026,74
V263,1994.985028296709,285
V279,1993.8099524602294,151
V64,1937.5523939691484,142
V216,1918.7097496166825,148
V206,1869.1979091987014,83
V97,1844.1323200054467,159
V42,1812.6668879017234,161
V85,1812.6633441522717,158
V170,1807.0627931430936,99
V202,1798.1546178013086,178
V208,1769.9085082784295,134
id_08,1761.4335599690676,145
V260,1752.363881662488,188
V50,1742.0266848653555,80
id_25,1740.0091939270496,38
V229,1735.8893515318632,241
V287,1718.100846476853,175
V339,1695.95127851516,29
id_12,1675.0418128445745,43
V63,1664.0586725696921,132
V215,1625.638491474092,188
V276,1624.3277224041522,236
V256,1622.969458155334,108
V298,1613.0915242880583,124
V125,1599.9073451310396,103
V212,1596.4779228568077,116
V8,1581.1435320973396,104
V60,1573.371889077127,175
id_10,1558.410525366664,135
V303,1553.0486980304122,146
V214,1504.6888753920794,181
V15,1492.810742020607,104
V278,1489.2380714416504,246
V80,1473.9436156004667,213
V172,1467.5604085922241,14
V251,1458.5079531893134,102
V163,1415.9973447620869,65
V140,1405.9223381727934,122
V178,1327.6232747510076,45
V199,1324.1958180889487,36
DeviceType,1305.490296781063,283
V59,1301.033723153174,138
V123,1275.1690543666482,83
V204,1271.947622217238,218
V95,1244.9785217642784,72
V142,1236.2246703356504,34
V105,1200.2438025325537,105
V166,1182.5238127186894,171
V275,1180.087471999228,188
V273,1166.6977445185184,161
V228,1107.227307587862,59
V333,1100.223211735487,50
V109,1092.7302075996995,47
V246,1038.784295514226,63
V323,1038.3852095678449,68
V210,1010.4919105172157,104
V121,1004.6031063497066,16
V162,957.9951460510492,44
V232,940.4134627580643,134
V108,939.0480333119631,41
V330,899.2413674592972,13
V144,892.8243825808167,83
V336,885.0840544253588,34
V253,870.4262373149395,97
V180,865.1464068964124,46
V84,860.1072616614401,95
V72,842.8975134268403,71
V98,837.0576983615756,51
V168,830.1935900524259,44
V100,823.9821154251695,89
V57,822.6735862195492,109
V179,816.5160778015852,16
V173,775.1514554172754,11
V233,743.082968249917,58
V21,740.4670696556568,50
V211,735.797850124538,83
V18,664.50297793746,54
V192,662.3743370249867,27
id_21,658.8411691524088,41
id_24,644.0528291910887,35
V101,637.0277441516519,65
V338,626.1556614115834,29
V171,600.2771077379584,69
V181,598.1719206273556,36
V93,593.6891437917948,93
V226,590.5574347935617,58
V304,589.7678997665644,67
V176,586.1782074347138,46
V92,582.6227481290698,101
V239,578.6306694447994,85
V299,576.4677161201835,41
V242,568.704759709537,85
V146,562.9180992618203,36
V235,558.8354475721717,34
V248,541.3968084231019,61
V147,537.2520344480872,76
V297,518.6195557415485,31
id_32,507.93968296051025,85
V188,501.8124528080225,72
V116,496.1771858930588,49
V238,490.9973584488034,56
V103,486.5265728458762,48
V302,475.7004802003503,56
V186,472.3570772409439,36
V155,467.7327274084091,7
V71,457.64776188135147,47
V213,453.43917191773653,76
V322,448.5131985247135,10
V167,440.58482038229704,22
V337,438.9723083525896,8
V118,420.9142886996269,34
V31,418.95507411658764,43
id_23,407.11060667037964,8
V198,392.85909574478865,45
V104,377.85110422223806,33
V114,364.7524586170912,8
M1,362.72720642387867,16
V17,356.49310939759016,72
id_36,350.47585613280535,33
V329,345.05159229040146,11
V184,339.20495837926865,24
id_26,333.09480207413435,50
V158,325.07152024656534,61
V16,310.88104470074177,43
V223,297.35024010390043,30
V284,294.1476435661316,49
V141,267.480055116117,3
V185,252.34594318270683,24
V255,249.01853974163532,35
V106,236.8599961847067,22
V328,235.33643290400505,5
id_34,235.32780170440674,6
id_28,232.6781017780304,62
V153,214.57764230668545,4
V326,214.1679781153798,16
V122,205.99276113510132,10
id_29,199.82006365060806,32
V110,183.23781418800354,8
V183,182.67503194510937,20
V157,181.97883143275976,22
V227,181.80115056037903,32
V112,175.55415944755077,45
V269,174.57003618776798,7
V32,170.0588543266058,30
V334,162.2733406946063,4
V190,155.4404521137476,26
V250,140.55683913081884,35
V247,138.76661863178015,14
V254,134.97995527088642,34
id_35,126.28790989518166,13
V237,124.56606731563807,35
V195,120.8513186275959,11
V182,118.82139205187559,22
V175,113.98841166496277,11
V249,104.06946091353893,36
V174,102.36386154592037,12
V22,99.83670201152563,26
V138,87.07631392776966,4
V325,81.7781982421875,1
V120,81.36239814758301,3
V119,78.44319915771484,2
V148,77.23113118112087,14
V236,72.63073033094406,32
V191,50.01226648688316,2
V240,45.33785265684128,6
V111,36.79154194891453,8
V252,32.81445433199406,11
id_22,29.96968737244606,3
V197,25.42261990904808,5
V113,22.852790117263794,3
V193,22.577474400401115,9
V196,11.344889163970947,4
V327,9.402289867401123,3
V194,5.738911032676697,4
id_27,3.0861799716949463,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V14,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
