feature,importance_gain,importance_split
V326,294.3711693286896,9
V239,289.9402109384537,46
V98,272.5457662343979,23
V142,263.7793380022049,23
V236,253.44239151477814,21
id_34,252.98909854888916,7
V141,245.85099256038666,4
V18,244.88759994506836,26
V138,243.66494417190552,4
id_29,240.5696760416031,25
V199,211.28852117061615,19
V255,194.1209807395935,31
V334,190.4768894314766,7
V111,187.65833187103271,7
V168,185.33392000198364,15
V237,179.70280814170837,24
V254,171.35760289430618,25
V322,160.1998805999756,5
V179,155.4275770187378,8
V112,154.4372257590294,21
id_23,147.71439838409424,5
V240,146.8698787689209,10
V269,139.6965012550354,5
V110,139.58696019649506,6
V106,131.3162703514099,18
V250,128.67684125900269,16
V120,113.8607988357544,4
V247,109.80207931995392,9
V186,108.49097418785095,15
V174,98.65249073505402,6
V249,88.24675589799881,15
V193,85.27148473262787,10
id_35,84.44010925292969,8
V198,77.09845796227455,31
V252,77.06688404083252,8
V155,75.70765149593353,5
V226,69.83451229333878,22
V119,63.6609992980957,1
V325,52.16569900512695,1
id_22,50.15522921085358,2
V14,36.23580074310303,2
V113,32.92521953582764,2
V194,29.20538091659546,3
V328,19.93720042705536,3
V327,16.895850956439972,4
V195,14.012180924415588,3
V114,13.259419918060303,3
V153,9.532520294189453,1
V330,3.0800399780273438,2
V191,2.6931099891662598,1
V196,2.6490910053253174,3
V27,2.234450101852417,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V241,0.0,0
V28,0.0,0
V305,0.0,0
V41,0.0,0
V65,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
