feature,importance_gain,importance_split
V251,1184.751152522862,111
V146,1154.2146946638823,35
V212,1126.2279235199094,121
V223,1124.5754162073135,30
V339,1117.7400553748012,28
V170,1091.5288024246693,86
V15,1077.669747311622,82
V324,1034.5177268311381,21
id_15,1033.9461949691176,67
V9,1028.232019521296,154
V232,978.4805670157075,124
V32,917.6012480035424,28
V336,907.7942214608192,44
V147,884.4514589682221,86
V253,862.9878255873919,88
V228,848.6354700475931,58
id_21,840.8894126340747,47
V22,837.1085182800889,33
V95,826.0365297719836,84
V181,808.3472455590963,33
V338,801.5164875388145,33
V180,791.8539614081383,46
V179,753.7816400825977,16
V167,748.3870544433594,23
id_24,697.7541737630963,36
V16,689.9910098165274,42
V18,671.6810269579291,35
V213,670.9532453268766,94
V239,667.8422237038612,66
V125,667.7441403791308,88
V108,666.830609664321,51
V72,666.3070288151503,60
V188,661.6852200329304,63
V116,636.7265894040465,63
V297,626.844975143671,37
V184,608.8682094812393,33
V299,608.0545340999961,40
V226,593.3305022493005,75
V17,574.9775102138519,65
V31,547.2298126220703,56
V330,535.058786585927,6
V304,528.1286576762795,96
V329,523.3673612847924,12
V173,504.9104231595993,14
id_26,504.8526875972748,34
V101,504.05654372274876,38
V168,500.1672095581889,28
V211,495.3725354298949,106
V155,484.99309135973454,12
V250,477.6365981772542,30
id_32,472.0538798868656,83
V238,459.3312894552946,59
V162,441.10742300003767,34
V248,422.00641417503357,66
V198,412.6976306065917,47
V157,408.7612263560295,8
V176,388.85741873830557,42
M1,378.24605160951614,20
V254,376.13651114702225,26
V118,375.5413076877594,29
V246,369.9410389997065,57
V98,365.1646686717868,38
V284,358.9799930676818,43
V337,354.0892028659582,15
V110,338.2401886880398,11
V236,328.08203039318323,42
V71,326.1835094168782,45
V200,305.65516978502274,87
V227,299.797914609313,25
V104,298.6897980570793,42
id_36,293.5876153707504,25
V255,292.3051386922598,40
V21,280.6535672992468,39
V302,275.48387455940247,46
V322,273.7377996444702,16
V183,271.2758125960827,16
V148,269.53068789839745,12
V235,269.48492995649576,31
V175,268.92455664277077,16
id_29,259.62227553874254,26
V142,250.41287651658058,22
V106,235.56872318685055,24
V114,226.30467791855335,11
V237,219.55031495541334,31
