feature,importance_gain,importance_split
V259,1008.3674550354481,119
V93,982.0744863152504,59
V154,982.0617326200008,25
id_24,971.0565631985664,30
V253,969.6288460493088,64
V299,961.2189716994762,43
V248,938.112449914217,47
V84,936.9480153918266,58
V238,925.3045671582222,35
V103,916.2876937389374,37
V100,915.6868433952332,56
V92,895.4938653111458,62
V162,883.930922806263,25
V176,878.2541347146034,33
V142,867.528609931469,26
V57,847.3795211613178,72
V329,835.2335020899773,7
V151,816.4399558603764,47
V182,779.854014903307,14
V232,762.4363836050034,94
V184,757.5035855770111,31
V71,738.8993842303753,51
V172,710.1989126205444,6
V108,703.2360165417194,49
V233,689.7941347807646,41
V95,671.6278141140938,57
V161,617.8575539886951,28
V239,614.7570198774338,51
id_25,588.4589193165302,28
V147,584.9063361287117,61
V242,563.6555696725845,53
V158,556.6029469966888,37
V32,544.8770712316036,17
V192,541.7780849933624,24
V175,517.3539207577705,10
id_29,516.4361581802368,30
V336,498.1615300774574,27
id_28,495.2354765534401,34
id_21,492.0770500302315,28
id_12,453.2028237581253,24
V121,449.8267696797848,13
V17,447.0677085220814,48
V200,439.7720231413841,55
V302,436.1208292245865,37
V297,435.51614701747894,29
V328,423.2472114562988,4
id_23,422.25105690956116,7
V246,412.37013575434685,46
V22,403.313391238451,23
V112,401.7451034486294,42
V118,388.2470868229866,27
V213,386.2504504919052,44
V31,382.5371395647526,32
id_36,380.92892491817474,18
V235,376.58343213796616,28
V104,370.0468109846115,23
V146,369.7837284207344,24
V167,354.0836289525032,18
V338,349.0207632780075,23
V304,348.2725900709629,51
V168,345.1013807952404,24
V18,338.5110001564026,31
V101,334.42958122491837,35
V227,334.06407952308655,15
V116,333.5420081317425,34
V188,327.3030861914158,41
M1,309.7370979189873,11
V326,307.6798176765442,11
V106,306.34166914224625,21
V138,304.14837792515755,4
V250,303.844571352005,21
V334,297.1849021911621,3
V185,294.3394715189934,10
V237,286.84324792027473,29
V255,279.29765728116035,28
V183,265.59964352846146,11
V16,262.09648883342743,28
V180,250.6118085384369,21
id_26,226.32093530893326,33
V197,225.69214713573456,8
V199,216.87125630676746,19
V120,213.04079246520996,7
V98,206.60195809602737,28
V236,192.94088888168335,17
V21,183.3777586221695,26
V110,161.96555829048157,7
V254,141.4336612522602,28
V322,126.94494166970253,11
V186,125.85972380638123,14
V240,121.09600013494492,8
V148,117.21200639009476,14
V325,113.85500049591064,3
V111,111.73538982868195,8
V193,106.10824155807495,6
id_34,103.07363653182983,4
V198,100.09775850176811,28
V249,95.2626376748085,19
V173,91.6609525680542,4
V122,90.32069778442383,4
V337,79.20881527662277,6
id_22,78.37059783935547,2
V114,61.62092483043671,8
V191,58.081298828125,1
V252,53.42267242074013,12
V330,46.037522077560425,4
V190,41.450175791978836,19
V117,41.270599365234375,1
V113,40.71451950073242,3
V179,36.54056930541992,5
V247,35.933069467544556,7
V327,32.38651084899902,4
V174,29.26237326860428,4
V195,26.89374017715454,5
V119,26.00029945373535,1
id_35,21.878390192985535,6
V155,8.828045010566711,5
V196,7.662869811058044,3
V41,5.8194899559021,1
V14,3.5848500728607178,1
V1,1.3258899450302124,1
V88,0.6986380219459534,1
V269,0.6104090213775635,1
V107,0.0,0
V194,0.0,0
V241,0.0,0
V27,0.0,0
V28,0.0,0
V305,0.0,0
V65,0.0,0
V68,0.0,0
V89,0.0,0
id_27,0.0,0
