feature,importance_gain,importance_split
V248,515.5833653956652,57
V148,513.0445397123694,21
V167,512.1425809115171,20
V71,512.1005772948265,55
id_35,502.2905664741993,16
V226,501.94741535931826,43
V239,496.1448404416442,84
V242,476.1555408388376,75
V254,471.5542848780751,28
V118,456.041834756732,18
V173,442.03285908699036,7
V337,440.84182476997375,15
V192,435.2038516998291,31
V100,429.04680659621954,76
V179,424.9435598254204,14
V168,420.52133513987064,32
V184,420.4860579408705,23
V162,395.9640737697482,36
V238,394.0708842650056,48
V237,386.10974698513746,33
V284,381.01935221999884,41
V188,379.6851644143462,66
id_29,367.3447087854147,34
id_32,357.9471032768488,80
V183,352.877802118659,18
V18,350.95576897263527,51
V31,342.4854551926255,43
V104,342.00449458509684,37
V146,335.7302128523588,27
V158,333.1783689111471,57
V235,318.7527661472559,26
V302,304.6338184326887,39
M1,278.76123601198196,23
V16,278.581955678761,35
id_34,276.92630100250244,6
V27,252.31589603424072,2
V182,249.86638513952494,20
id_26,246.4844813644886,53
V227,238.06744860857725,24
V250,227.99633688107133,30
V22,221.060001835227,27
V141,199.33123406767845,13
V122,196.3944022655487,10
id_23,189.94128823280334,5
V236,188.4315322674811,36
V249,184.79947984218597,24
V112,177.84025506675243,38
V98,175.6103416979313,31
V330,169.89696648716927,6
V186,168.03310691565275,42
V32,165.45018323510885,23
V255,161.94311636686325,42
V197,159.16391915082932,5
V185,156.14352236688137,26
V240,142.83496452867985,19
V328,133.78979347646236,3
V175,129.51846454292536,14
V120,124.56275177001953,4
V199,107.02081936597824,34
V334,106.04772338271141,7
V193,93.513049967587,12
V252,73.38308879733086,13
V119,62.528900146484375,2
V111,58.34123283624649,6
V110,52.42929691821337,7
V190,52.262746427208185,25
V247,42.665518909692764,12
V191,31.554344698786736,3
V155,22.498532120138407,9
V195,19.68410800397396,9
V114,17.301219701766968,3
V138,12.186300277709961,1
V194,11.180219888687134,2
V269,8.502150058746338,2
V14,7.7773391008377075,2
V196,7.606827110052109,3
V174,5.641020715236664,8
V65,3.862339973449707,1
V153,1.7113689854741096,5
V113,0.9825260043144226,2
id_22,0.5969560146331787,1
V1,0.0,0
V107,0.0,0
V117,0.0,0
V241,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V68,0.0,0
V88,0.0,0
V89,0.0,0
id_27,0.0,0
