feature,importance_gain,importance_split
V260,1747.4768470972776,172
V42,1691.2861895263195,160
V50,1618.5347903519869,98
V218,1605.5708656869829,200
V303,1602.4734178483486,131
V9,1551.3886786475778,147
V93,1538.6552059426904,110
V210,1538.4289285242558,75
V278,1529.658125601709,210
V140,1523.0018047839403,129
id_10,1512.4421814456582,125
V220,1497.3465146273375,87
V8,1487.4473018050194,90
V170,1452.2865928635001,77
V295,1442.3699979931116,108
V251,1405.6111055910587,87
V212,1401.4232150018215,102
V273,1400.7695156671107,170
V214,1400.6508194506168,163
V208,1387.9155278988183,138
V178,1380.816936083138,50
V228,1375.6521380022168,53
V339,1360.849679544568,30
V329,1349.7316842228174,18
V80,1344.949046075344,194
V167,1329.418409384787,24
V335,1323.9375312924385,73
V100,1275.4589576497674,91
V330,1260.569469511509,9
V225,1255.7354932799935,41
V92,1253.88262309134,100
V192,1237.0941912680864,28
V177,1231.7008555233479,26
V84,1225.199134040624,104
V63,1217.57723287493,116
V202,1176.2029787376523,174
V146,1165.5530188977718,41
id_24,1124.565929248929,41
id_08,1105.018915463239,123
V123,1084.203173071146,92
V155,1061.6120480895042,17
V259,1024.2572636976838,190
V109,994.5053067654371,55
V172,983.8641895875335,9
V179,944.8462286442518,23
V181,941.1893999129534,37
V72,930.3643590211868,59
V213,888.9783219061792,90
V211,861.8029030114412,102
id_21,854.4900584071875,48
V57,835.1875556483865,101
V95,800.6239472031593,82
V248,791.8617816567421,54
V103,788.7548020482063,46
V22,788.0876930430532,28
V144,781.9581407681108,71
V235,778.8208871781826,49
V223,764.400157622993,27
id_25,760.5661784410477,41
V253,720.3870503306389,82
V232,717.22764980793,113
V171,706.0186587534845,62
V226,699.692947588861,54
V304,666.2760654836893,80
id_28,647.5743906199932,64
V147,638.5533662736416,88
V299,627.4608678221703,31
V148,614.7558110877872,17
V242,586.0282399952412,95
V188,574.5484957024455,63
V186,573.1354259848595,26
V108,564.5772650465369,52
V297,526.4902996495366,27
V98,511.6661141514778,40
M1,507.03240455687046,23
id_32,491.6993819028139,81
id_36,486.29867471009493,18
V153,465.28391295671463,5
V180,459.55860436707735,36
V122,456.8053162097931,12
V200,454.57154328003526,79
id_26,452.74812729656696,42
V31,450.8366068303585,52
V118,439.47072181105614,23
V101,431.20995182543993,52
V17,424.68597273528576,61
V198,420.5590364485979,50
V337,418.8649335205555,12
V21,416.5845256075263,41
V324,412.23908926546574,10
id_23,401.73671324551105,8
V104,395.12464725226164,27
V326,387.5078486800194,15
V238,387.0486194938421,61
V168,381.1046952828765,22
V174,369.08051078021526,9
V246,365.51010194793344,46
id_29,361.79269149154425,39
V173,357.45312428474426,9
V239,354.2929834462702,75
V116,353.2970945760608,47
V114,346.5669470578432,14
V183,343.1255977973342,19
V175,340.31958970427513,15
V71,332.5614063590765,40
V182,323.77446941658854,27
V284,319.7845674827695,42
V157,317.04072368890047,20
V302,306.1267067492008,39
V184,292.4919968098402,24
V162,290.1839297488332,44
V18,285.3853742405772,43
V16,282.8358546048403,33
V110,282.3301318883896,9
V176,273.72531781345606,45
V237,270.6210619546473,51
V112,268.6019886024296,49
V142,267.32310704141855,29
V236,247.88314408808947,29
V190,245.43837324529886,32
V32,242.7188199982047,29
id_22,237.02883273363113,6
V106,215.80610466003418,24
V121,209.02806198596954,9
V338,188.57068667560816,26
V161,188.49085446447134,57
V199,167.14379670470953,28
V327,166.04960943758488,5
V227,164.1938229650259,24
V249,163.04448348283768,24
V255,150.90528373420238,34
V240,147.03660535812378,9
V334,144.42758804559708,6
V254,143.06299651414156,42
V120,119.94544219970703,4
V191,112.83304390311241,6
V1,105.68750286102295,2
V322,105.64659320563078,9
V111,101.02142995595932,10
V193,99.62643935531378,14
V250,88.71609612554312,25
V113,87.88070106506348,2
V247,77.72603866457939,7
V269,71.03111934661865,4
V119,65.16010093688965,2
V194,49.66220507025719,3
V185,47.54641391336918,15
V88,37.2692985534668,1
id_35,35.25603373348713,15
V197,24.5267506018281,6
V141,20.16720974445343,5
V196,19.722848683595657,3
V328,19.220722913742065,3
id_34,13.551947742700577,3
V195,12.253824979066849,7
V252,1.65323905646801,2
V325,1.307332992553711,2
V14,0.5229200124740601,1
V68,0.28009799122810364,1
V27,0.10423099994659424,1
V107,0.0,0
V117,0.0,0
V138,0.0,0
V241,0.0,0
V28,0.0,0
V305,0.0,0
V41,0.0,0
V65,0.0,0
V89,0.0,0
id_27,0.0,0
