feature,importance_gain,importance_split
V249,92.20661184936762,31
V269,87.69697856903076,5
V334,86.69052720069885,6
V153,85.32077157497406,9
V190,84.59407828003168,30
V173,83.38292233645916,6
V114,78.8803351521492,13
V247,74.85447096824646,7
V193,67.67930147051811,14
V111,48.0871184207499,6
V183,40.500718764960766,23
V337,38.55647234618664,9
V328,22.844169288873672,3
V195,14.968739166855812,6
V191,14.358857437968254,3
V194,13.984560012817383,2
V327,13.979712724685669,5
V138,13.210399627685547,1
V197,12.248487293720245,2
V155,4.738130047917366,9
V89,4.081989765167236,1
id_22,3.021870367228985,3
V65,1.5453770160675049,2
V196,0.7435979321599007,3
V1,0.0,0
V107,0.0,0
V113,0.0,0
V117,0.0,0
V119,0.0,0
V14,0.0,0
V241,0.0,0
V28,0.0,0
V305,0.0,0
V325,0.0,0
V41,0.0,0
V68,0.0,0
V88,0.0,0
id_27,0.0,0
